timestamp,BTC_HIGH,BTC_LOW,BTC_CLOSE,BTC_VOLUME,BCH_HIGH,BCH_LOW,BCH_CLOSE,BCH_VOLUME,ETH_HIGH,ETH_LOW,ETH_CLOSE,ETH_VOLUME,LTC_HIGH,LTC_LOW,LTC_CLOSE,LTC_VOLUME,S&P_500_CLOSE,DJIA_CLOSE,NASDAQ_CLOSE,ENERGY_CLOSE,FINANCIAL_CLOSE,RETAIL_CLOSE,TECH_CLOSE
2015-12-11,452.81614636,415.91668281,452.81614636,200308.18645461,,,,,0.90033099,0.77,0.90012922,2795.45703813,3.82148116,3.63502865,3.80532801,646752.12154565,2012.37,17265.2109,4933.4702,56.1717,18.2028,41.8743,41.0456
2015-12-12,469.24875128,409.48776088,435.44095659,261086.29426872,,,,,0.96334168,0.90012922,0.96319796,2465.59115598,4.01189864,3.46911648,3.57336899,781689.52607436,,,,,,,
2015-12-13,441.1222012,421.46374443,434.66528177,98874.53116698,,,,,0.98391301,0.92151048,0.92151048,1002.38304739,3.62113693,3.51522022,3.565937,214935.24372421,,,,,,,
2015-12-14,447.58226242,429.72425911,444.48612489,259558.13774145,,,,,0.99076498,0.92100477,0.99014741,4356.65497445,3.61518743,3.54078718,3.58203059,208786.34285594,2021.9399,17368.5,4952.23,56.469,18.2416,41.8743,41.3621
2015-12-15,465.07377928,444.11102224,464.65132011,142022.00447275,,,,,1.0,0.96069776,0.99998203,6769.05035731,3.78823519,3.57515775,3.76571059,497110.47071136,2043.41,17524.9102,4995.3599,57.8905,18.6686,42.0962,41.5443
2015-12-16,465.30804064,442.70140663,454.97729483,203788.10219115,,,,,1.00630052,0.80097989,0.80948466,4480.49841229,3.77549833,3.6175457,3.63715939,381831.20181889,2073.0701,17749.0898,5071.1299,57.5096,18.9713,42.8098,42.1101
2015-12-17,458.61199925,448.839452,456.68957259,82209.70425246,,,,,0.97489755,0.80948466,0.95026986,199.88017086,3.71387868,3.59922234,3.70959692,223941.82119551,2041.89,17495.8398,5002.5498,56.0974,18.6996,41.9129,41.4484
2015-12-18,466.33198837,455.44076138,464.09689824,99690.49489857,,,,,0.97500001,0.90010438,0.90010438,5.07706563,3.76153414,3.67818907,3.71914612,198405.19528116,2005.55,17128.5508,4923.0801,55.1239,18.2027,41.3627,40.6485
2015-12-19,466.52887459,457.4889738,462.50356449,74836.87709449,,,,,0.93135897,0.9,0.91289258,75.56003183,3.74993475,3.67768072,3.69340958,146189.92202554,,,,,,,
2015-12-20,463.17399569,434.1225002,442.30338868,133497.07349296,,,,,1.065,0.91289258,1.065,1281.96129625,3.70528737,3.45271488,3.51216917,338922.27990531,,,,,,,
2015-12-21,445.01210735,425.90426348,438.47437099,135676.10037083,,,,,1.13796175,0.91014471,0.91014471,1889.11536076,3.51224906,3.3948597,3.42631918,268609.83729567,2021.15,17251.6191,4968.9199,55.1802,18.3824,41.3337,41.063
2015-12-22,444.29582023,435.50564913,436.73244428,83460.42546964,,,,,0.99989184,0.88013178,0.88013233,3930.98507559,3.44762615,3.37585406,3.39907652,126072.31915105,2038.97,17417.2695,5001.1099,55.8272,18.5543,42.1369,41.3618
2015-12-23,445.29878836,436.81669487,442.60967478,78379.82436355,,,,,0.98982452,0.87013909,0.87093,395.23573239,3.57249525,3.39819301,3.55237895,240569.75570731,2064.29,17602.6094,5045.9302,58.2556,18.773,42.6015,41.7088
2015-12-24,459.50610716,443.22037213,454.76636112,92840.89557694,,,,,0.88988,0.85,0.87,1233.18286076,3.65276814,3.57008876,3.61664119,239081.4936819,2060.99,17552.1699,5048.4902,57.7306,18.7574,42.2434,41.6895
2015-12-25,458.24166947,452.09924791,455.21685845,54621.91247141,,,,,0.88176049,0.85928838,0.88176049,17.04070888,3.63504334,3.56157563,3.59353924,141588.43646647,,,,,,,
2015-12-26,457.12332107,405.19045189,417.38443942,224973.21789597,,,,,1.0,0.85,0.853,2809.15091018,3.60606802,3.35725095,3.42453137,494130.83033027,,,,,,,
2015-12-27,424.67065035,408.84382771,422.54792199,89388.39592408,,,,,0.91799,0.84,0.91799,1282.96161333,3.49842202,3.38392231,3.4816107,220772.51715823,,,,,,,
2015-12-28,429.63273297,418.62266476,422.51723799,85761.3585381,,,,,0.918,0.84,0.87502998,3711.50641582,3.52563065,3.44595884,3.45761794,136427.26713087,2056.5,17528.2695,5040.9902,56.6804,18.7418,42.1369,41.6606
2015-12-29,433.45978489,421.25828408,433.45978489,86780.28974967,,,,,0.92249853,0.87502998,0.92249853,528.26347993,3.51834504,3.43429142,3.50761178,226175.79427089,2078.3601,17720.9805,5107.9399,57.0742,18.9371,42.5821,42.2293
2015-12-30,434.82109047,422.45620489,427.10068154,74512.53858839,,,,,0.99392565,0.87663193,0.89692727,661.14159668,3.51260333,3.43915993,3.45234214,104372.78331278,2063.3601,17603.8691,5065.8501,56.3054,18.8043,42.2821,41.8726
2015-12-31,433.04914995,418.27640444,430.58473992,72083.74586343,,,,,1.02153312,0.89692727,1.01133852,241.78189601,3.48239363,3.40653326,3.4596828,102259.62002276,2043.9399,17425.0293,5007.4102,56.5585,18.6168,41.8466,41.2847
2016-01-01,436.30978823,428.96518743,434.76396618,50812.94943592,,,,,1.11744588,0.92,0.92,2.1,3.51342144,3.45396499,3.49767897,73335.9965922,,,,,,,
2016-01-02,436.41350651,431.84182908,434.56570972,37488.19194877,,,,,0.97201711,0.92037,0.97201711,75.25917831,3.50568245,3.46880004,3.48759259,57231.99121769,,,,,,,
2016-01-03,434.95437842,425.33388105,430.34667771,59068.92321204,,,,,1.19494532,0.97474605,1.11678238,37.48547832,3.49263909,3.43984794,3.47349535,103093.43412436,,,,,,,
2016-01-04,435.78882974,429.33566022,434.66552414,58779.36300359,,,,,1.11678238,0.91863074,0.95004307,696.53695555,3.49641523,3.45925992,3.48750222,84528.90560679,2012.66,17148.9395,4903.0898,56.5398,18.2574,41.5853,40.7449
2016-01-05,435.80709125,431.07436437,433.57528294,49571.7721252,,,,,0.95991897,0.8416191,0.9426,857.44923813,3.49005189,3.45265358,3.46465086,70332.41240674,2016.71,17158.6602,4891.4302,56.7554,18.3277,41.924,40.6388
2016-01-06,433.5301325,427.69537174,431.39867764,50553.48643798,,,,,0.97108978,0.94,0.96687458,1123.54038993,3.46435084,3.43593967,3.44819587,56261.15484595,1990.26,16906.5098,4835.7598,54.5707,18.0465,41.0434,40.1376
2016-01-07,460.02823686,430.75630079,459.39446166,148140.06770233,,,,,0.97350101,0.94,0.96696538,1317.38027834,3.59308785,3.43806978,3.59278727,278248.58112622,1943.09,16514.0996,4689.4302,53.2393,17.5387,40.8982,38.952
2016-01-08,462.5589872,448.3876973,454.04440651,90352.25227775,,,,,1.04940181,0.96144973,0.99691033,6841.05800832,3.60366702,3.52829139,3.56758904,161505.00291568,1922.03,16346.4502,4643.6299,52.5548,17.2652,39.6594,38.6435
2016-01-09,455.35302636,448.30248561,449.26135089,44057.68743314,,,,,1.00838405,0.97341137,0.99822884,2967.67373108,3.56928211,3.52792693,3.54215536,101441.29744603,,,,,,,
2016-01-10,450.18386927,442.28811502,449.12923956,49198.6142767,,,,,1.0061327,0.985,1.0,1376.65781455,3.54609527,3.49353961,3.53189753,121528.43411628,,,,,,,
2016-01-11,451.69221659,444.57630325,449.27880295,61137.42811592,,,,,1.11590396,1.0,1.08304663,8892.6349263,3.56661384,3.53046832,3.55612058,226055.14149523,1923.67,16398.5703,4637.9902,51.4296,17.2887,39.7852,38.8941
2016-01-12,449.60477315,436.41200245,436.41200245,199767.69294326,,,,,1.25091433,1.06191445,1.22497272,18475.12028053,3.55942993,3.50178007,3.50178007,661261.78393614,1938.6801,16516.2207,4685.9199,51.5515,17.4215,40.1143,39.3568
2016-01-13,436.0805755,422.35526662,432.42949106,332659.72682932,,,,,1.22497288,1.07006685,1.13769946,7772.14791982,3.48318209,3.42279684,3.47152893,1164213.6861844,1890.28,16151.4102,4526.0601,50.3138,16.9684,38.7884,38.2965
2016-01-14,434.44808755,429.40327606,430.95100014,65439.15540122,,,,,1.1749779,1.10009686,1.1749779,1749.91011297,3.48094533,3.44585652,3.46043493,121214.30345627,1921.84,16379.0498,4615.0,52.4798,17.1168,38.8755,39.0194
2016-01-15,431.48252376,364.9927411,365.20725091,325409.8779839,,,,,1.32915612,1.16353609,1.29891,6375.02455076,3.46696072,2.97063943,2.984153,728222.61676849,1880.33,15988.0801,4488.4199,50.9608,16.734,38.14,37.9206
2016-01-16,390.23242689,354.93803821,388.01328638,233506.45352466,,,,,1.32,1.19821,1.21179,5209.75981306,3.09602412,2.90221769,3.07976915,638092.25098546,,,,,,,
2016-01-17,390.53298284,379.43908271,382.36250531,76267.16971067,,,,,1.31,1.2061,1.31,1319.75703,3.09373832,3.00145868,3.00145868,170045.08463255,,,,,,,
2016-01-18,387.9290297,376.36167961,386.83552066,87401.00390116,,,,,1.55,1.30661,1.47,25701.25405875,3.05192765,2.96111812,3.03751207,231550.0411228,,,,,,,
2016-01-19,387.6654042,378.78762495,380.57969277,82641.74861863,,,,,1.47,1.2205,1.35506,1957.05627238,3.05028998,2.98646585,3.02192408,139478.89285131,1881.33,16016.0195,4476.9502,49.8638,16.7262,37.8303,37.9591
2016-01-20,424.89785655,377.41114957,420.90587695,222835.46445599,,,,,1.61,1.28092,1.40261,4352.62076233,3.42416296,2.98244473,3.39600366,535857.76130666,1859.33,15766.7402,4471.6899,48.5417,16.3981,38.0239,37.6603
2016-01-21,422.8843066,406.56023882,410.69791375,115340.6766262,,,,,1.5395,1.40261,1.49593,23187.89147702,3.39312889,3.19119859,3.2244788,294036.77572315,1868.99,15882.6797,4472.0601,50.0513,16.3278,38.3917,37.8724
2016-01-22,411.48921351,376.63105268,382.59151015,176575.91832705,,,,,1.66,1.49593,1.51999,6863.37720298,3.23007264,3.04118038,3.07047883,296200.36923223,1906.9,16093.5098,4591.1802,52.2641,16.6246,39.0691,38.9231
2016-01-23,394.68166148,382.3808946,388.14305185,79809.60408597,,,,,2.03143,1.3888,2.0,23357.59292882,3.14161055,3.07446185,3.10505927,156046.71016104,,,,,,,
2016-01-24,405.73851673,387.87152309,403.30277865,73389.8362205,,,,,2.3,1.64,2.1,61453.08769528,3.19966425,3.09222126,3.1678373,114760.62779178,,,,,,,
2016-01-25,403.20946585,389.14100268,392.64718207,81115.76784915,,,,,2.61,2.05,2.59554,15340.45937251,3.17709034,3.1022998,3.11636546,123697.62718459,1877.08,15885.2197,4518.4902,49.8263,16.2887,38.3046,38.47
2016-01-26,399.03957181,391.48591126,393.74689181,67329.25696856,,,,,4.99989986,2.25,4.99989986,0.37277875,3.16634188,3.11199291,3.13576583,80047.77358389,1903.63,16167.2305,4567.6699,51.7109,16.5621,39.2046,38.8459
2016-01-27,398.47657773,392.80696409,397.01630643,53533.71487839,,,,,4.99989986,1.87804302,2.40017093,13619.55462539,3.30687284,3.13287561,3.2830009,235379.33576558,1882.95,15944.46,4468.1699,51.4671,16.4996,38.653,38.0459
2016-01-28,397.66973806,380.37793763,380.91558426,90879.99845642,,,,,2.61144763,2.2360058,2.54642394,5116.80531023,3.28683739,3.08221863,3.10624925,170515.21737096,1893.36,16069.6396,4506.6802,53.033,16.5074,38.6433,38.5375
2016-01-29,384.75372894,365.26923807,379.63166771,156126.1646273,,,,,2.60998737,2.32005752,2.49874293,25048.68083168,3.12782543,3.02108078,3.09737752,191415.92128003,1940.24,16466.3008,4613.9502,54.5801,16.9684,39.7175,39.752
2016-01-30,381.94211052,377.03908615,379.26204084,41419.74068541,,,,,2.59999394,2.37002451,2.44067462,3147.60224303,3.10476491,3.05196339,3.06920014,65389.16882365,,,,,,,
2016-01-31,382.67045675,366.96116334,368.61977926,51382.07347886,,,,,2.53999368,2.20006454,2.20046489,16251.65082867,3.09941366,3.04824567,3.05491139,70465.97926982,,,,,,,
2016-02-01,379.30806483,368.09990563,373.49861872,85289.55715805,,,,,2.3213127,2.0,2.16537,10745.45998262,3.0949917,3.04630148,3.07564697,91264.55740959,1939.38,16449.1797,4620.3701,53.6659,16.8981,39.9207,39.8966
2016-02-02,378.13071985,373.33508007,375.95422831,61982.71532615,,,,,2.44654,2.12,2.44653,8510.67597912,3.08600734,3.06095285,3.06200336,61046.68129799,1903.03,16153.54,4516.9502,51.8797,16.4293,39.1272,39.1833
2016-02-03,377.07515135,368.23308829,370.50511174,77686.26917721,,,,,2.53957203,2.30127,2.53118645,1798.5972663,3.06855714,3.02413058,3.02795489,105429.23729706,1912.53,16336.6602,4504.2402,53.7268,16.4449,38.8755,39.1351
2016-02-04,392.31094865,370.52617459,390.10311631,127444.46793402,,,,,2.7900478,2.50021432,2.55007186,8531.00753977,3.17160383,3.02896358,3.14961476,171816.03513262,1915.45,16416.5801,4509.5601,53.6987,16.5856,38.8755,39.1737
2016-02-05,391.8954232,386.51754752,387.2173226,74754.45215635,,,,,2.59005212,2.470059,2.56456106,7741.85632423,3.15015452,3.11377776,3.1222634,89721.55355955,1880.05,16204.9697,4363.1401,52.4516,16.3668,37.8497,38.0748
2016-02-06,387.77482897,372.45069713,376.59419682,91215.75880171,,,,,2.57242632,2.48050891,2.54983547,5847.24404157,3.12670251,3.05692112,3.08510367,159296.1476077,,,,,,,
2016-02-07,381.46474071,375.34542234,376.90790193,49970.42542338,,,,,2.99999822,2.51085091,2.89794972,16370.02289759,3.11343424,3.07142158,3.07408347,86544.33809378,,,,,,,
2016-02-08,380.41714628,373.2732776,373.53523542,72184.7967496,,,,,3.23803442,2.75000131,3.18983043,21127.13155124,3.10285059,3.05229884,3.0593258,73284.26007318,1853.4399,16027.0498,4283.75,52.1797,15.9528,37.4045,37.5254
2016-02-09,378.65322401,373.40546316,376.10552451,66907.56746269,,,,,3.96993205,3.13501073,3.93795521,29754.90783879,3.0765739,3.04444469,3.06622786,75234.88155122,1852.21,16014.3799,4268.7598,50.9233,15.9293,37.2884,37.3519
2016-02-10,386.28789428,376.26485345,382.49937232,110596.26639152,,,,,4.98850469,3.77995213,4.35015833,88455.88829566,3.1159388,3.06389243,3.09016387,102559.46256212,1851.86,15914.7402,4283.5898,50.717,15.8434,37.269,37.429
2016-02-11,384.10077569,376.51694224,380.44819584,81819.81542994,,,,,6.37500957,3.44010553,5.75001918,44214.11874087,3.105397,3.02259032,3.05484265,113648.46634358,1829.08,15660.1797,4266.8398,50.5023,15.359,37.1529,37.3326
2016-02-12,387.60723892,380.57193376,386.09892498,68590.36065213,,,,,6.47110755,5.05306786,5.40022076,40898.7528593,3.10327683,3.03876532,3.09348653,63723.78879042,1864.78,15973.8398,4337.5098,51.8328,16.0074,38.0529,37.8531
2016-02-13,393.11443229,386.43954611,393.11443229,60113.91606962,,,,,5.79207825,4.12065356,5.30009293,57988.560181,3.11977214,3.09529044,3.1156438,103069.55148852,,,,,,,
2016-02-14,407.67416115,395.03768389,407.67416115,106374.15925227,,,,,5.41009838,4.50003126,5.2509919,19302.93529307,3.19047934,3.13059861,3.18989419,137260.67236257,,,,,,,
2016-02-15,411.32999646,397.77903718,400.87285282,106921.43161684,,,,,5.98,4.9,5.15216,25687.60416777,3.21199509,3.13225659,3.13754337,127309.14262576,,,,,,,
2016-02-16,409.09672034,401.26856676,408.6211278,91418.88111806,,,,,5.43891,4.07734,4.25011,28685.95992312,3.1995729,3.13476916,3.17543995,119750.4385518,1895.58,16196.4102,4435.96,52.3485,16.2653,39.582,38.5278
2016-02-17,421.86568164,407.7491393,416.8963511,114378.96066486,,,,,4.76905,3.59022348,3.7946019,45342.7662318,3.25062755,3.16328205,3.22370889,182199.58058478,1926.8199,16453.8301,4534.0601,54.0644,16.484,40.4046,39.3183
2016-02-18,426.40374051,416.31259799,422.84699796,98622.67811248,,,,,4.69993591,3.38428155,4.49027619,36191.67149205,3.25082657,3.20769136,3.23469213,119377.08063899,1917.83,16413.4297,4487.54,53.3893,16.3902,40.3272,39.164
2016-02-19,424.78236159,418.13827777,421.98959918,72975.99344289,,,,,4.75033652,4.15000008,4.7,13616.3122125,3.24237288,3.19968422,3.22131026,114652.78331996,1917.78,16391.9902,4504.4302,53.2674,16.3902,40.0175,39.193
2016-02-20,443.38910436,422.38915144,436.98595206,141996.98371192,,,,,4.72,4.01,4.37354,11774.36250978,3.47489651,3.21387097,3.41347402,337052.1048524,,,,,,,
2016-02-21,449.13290441,429.33783536,439.50544741,129759.63598431,,,,,4.63000047,4.0,4.63000044,21604.03024469,3.54636216,3.35293022,3.42737778,296236.55635371,,,,,,,
2016-02-22,440.71365932,433.65503667,439.40559929,111067.53809818,,,,,5.59964317,4.50000066,5.59963075,32717.19928135,3.48908174,3.37892888,3.46758215,150742.21266817,1945.5,16620.6602,4570.6099,54.627,16.6481,40.7046,39.7135
2016-02-23,443.03543667,417.93565333,421.44388706,115805.17589228,,,,,5.9996434,5.31955286,5.54979038,23927.52422103,3.49530132,3.34634393,3.37735812,184123.04335162,1921.27,16431.7793,4503.5801,52.7611,16.3512,40.7917,39.0869
2016-02-24,426.77941935,414.74118656,425.68091967,85326.68996129,,,,,6.39994016,5.50967555,6.23428126,29147.33674999,3.39853486,3.30605128,3.34896673,119336.6828762,1929.8,16484.9902,4542.6099,53.2955,16.3121,41.2853,39.3857
2016-02-25,428.88059944,420.88383674,425.45062698,72138.02826123,,,,,6.63995734,5.60006682,6.10000321,30760.92785793,3.37310532,3.31206684,3.35214644,97925.3948657,1951.7,16697.2891,4582.2002,53.3424,16.5387,41.8563,39.8773
2016-02-26,432.44852445,422.53140061,432.44852445,73447.58075046,,,,,6.28726049,5.71000093,6.02550955,12477.57147018,3.39223816,3.30821971,3.39223816,131624.20778307,1948.05,16639.9707,4590.4702,53.6612,16.6559,41.9531,39.7713
2016-02-27,434.50667274,427.7962062,428.7653481,414685.30530718,,,,,6.49982687,5.75013487,6.31086247,24244.081042,3.42276706,3.36907632,3.3904142,104222.560912,,,,,,,
2016-02-28,435.4798397,424.65689012,429.78817507,315913.73048642,,,,,6.54355508,6.18986538,6.49907502,10772.02022315,3.43982347,3.33556077,3.40402971,130581.51141696,,,,,,,
2016-02-29,439.40605968,428.95207976,436.97676383,957152.47872048,,,,,6.62602248,6.0007921,6.34931419,14775.83812301,3.4638048,3.39398635,3.41691965,142215.54879812,1932.23,16516.5,4557.9502,53.0517,16.4762,41.924,39.4918
2016-03-01,440.20781039,431.51047483,435.49478356,87285.28055818,,,,,7.59991011,6.25287092,7.54993691,51033.94194782,3.42222289,3.3830078,3.40466912,118566.63599126,1978.35,16865.0801,4689.6001,54.4394,17.0309,42.5918,40.6677
2016-03-02,436.87680933,424.23466276,424.23466276,78144.23670496,,,,,9.89979171,7.04013396,8.41083356,56389.95954201,3.42428922,3.34779359,3.34779359,113323.94913412,1986.45,16899.3203,4703.4199,55.7709,17.2184,42.7854,40.7834
2016-03-03,425.76644617,418.18421496,420.641193,99191.36645733,,,,,9.93990666,8.29943,9.11124507,86768.51895732,3.35219399,3.29085682,3.31172688,184610.39270426,1993.4,16943.9004,4707.4199,56.6148,17.3355,43.1628,40.7834
2016-03-04,424.54628308,409.42493963,409.95449994,95109.00959096,,,,,10.00000788,8.27017571,10.00000788,112839.54526211,3.33346487,3.2156322,3.23091811,166248.79277315,1999.99,17006.7695,4717.02,57.1586,17.4059,43.3757,40.8894
2016-03-05,410.65929928,392.00218287,399.16006864,151155.88346627,,,,,11.99955793,9.78999004,10.50052241,139435.82004873,3.23367114,3.12257153,3.1916985,194195.21535022,,,,,,,
2016-03-06,411.61164697,393.96393025,406.77454597,76452.53856074,,,,,11.89967377,9.99043749,10.99995918,58116.83843979,3.23795404,3.16789657,3.20180576,131030.82947677,,,,,,,
2016-03-07,415.82700075,405.50704895,413.99492128,80909.72206708,,,,,11.4698799,9.05641578,9.48879279,65990.89291858,3.24902855,3.1826344,3.23794235,126428.79293454,2001.76,17073.9492,4708.25,58.4994,17.398,43.5983,40.6388
2016-03-08,417.49555938,412.95803171,413.90614525,67306.77539381,,,,,10.89296471,8.4900885,9.77004947,57573.55107928,3.25596681,3.20760838,3.22837019,111566.15313067,1979.26,16964.0996,4648.8198,56.0428,17.1168,43.2886,40.3882
2016-03-09,416.17744943,411.49986295,414.28687081,64021.8345645,,,,,11.98964813,9.60007297,11.98415433,46707.41931395,3.29008764,3.21679587,3.24979073,189323.43671879,1989.26,17000.3594,4674.3799,56.9523,17.1402,43.3854,40.7352
2016-03-10,417.84092354,413.45464686,417.75042584,72667.7652143,,,,,12.04998682,10.95029707,11.20019431,59443.74935439,3.26990065,3.22808685,3.26883633,99622.5209344,1989.5699,16995.1309,4662.1602,56.9992,17.1246,43.4725,40.6967
2016-03-11,424.27566174,417.60129033,421.73758308,76649.14785454,,,,,11.62009024,10.40039694,11.06044045,26156.15873044,3.37474343,3.26272436,3.34528954,161488.55509075,2022.1899,17213.3105,4748.4702,58.4713,17.5699,44.1402,41.3232
2016-03-12,422.81007007,410.73765838,411.65016375,74442.30248004,,,,,13.47861749,11.03044096,13.30056137,120371.45327465,3.36129199,3.25945961,3.27011812,102769.21557381,,,,,,,
2016-03-13,417.55400409,411.79134545,413.39882675,48755.49456857,,,,,15.18012555,12.50103327,13.09038942,113107.45834856,3.31090604,3.26856033,3.2899171,85103.28381073,,,,,,,
2016-03-14,417.11009145,413.85943938,417.11009145,63514.17408794,,,,,14.84998918,10.0002165,12.34972891,116203.94776075,3.30887533,3.27188601,3.28947642,87894.30973769,2019.64,17229.1309,4750.2798,58.0869,17.5152,44.1015,41.3714
2016-03-15,419.8810598,416.46076962,417.68816991,62594.66112499,,,,,13.35752883,11.97914902,13.12994255,65889.0148646,3.30793907,3.2656604,3.28902471,94629.12463659,2015.9301,17251.5293,4728.6699,57.9744,17.5074,44.208,41.5256
2016-03-16,420.31837203,417.35286564,418.77870502,60535.9444327,,,,,13.7397533,12.49226993,12.51154203,47017.12790646,3.29984962,3.27177402,3.29241323,80209.68413747,2027.22,17325.7598,4763.9702,58.9776,17.4683,43.8596,42.0076
2016-03-17,422.36302861,418.93783005,421.30801143,56814.84200289,,,,,12.64183655,10.27258509,10.96734202,115776.42933915,3.31375431,3.27439802,3.2907258,104856.62563716,2040.59,17481.4902,4774.9902,59.784,17.6793,44.2951,42.1618
2016-03-18,421.79584875,406.25683417,410.13995322,83976.38750379,,,,,11.13181249,8.19625425,10.88592389,153125.9849945,3.29556946,3.13573209,3.15893018,240708.88577985,2049.5801,17602.3008,4795.6499,59.955,17.8535,44.6454,42.2295
2016-03-19,412.31437201,407.50622318,410.7929511,49676.43086204,,,,,11.13442039,9.84005152,10.58210171,47250.17030579,3.19074828,3.15122574,3.17350171,96979.73329472,,,,,,,
2016-03-20,414.74455338,411.34487899,413.42204567,42185.06737376,,,,,10.83707516,9.574449,10.16231891,44449.3255316,3.19823805,3.16720348,3.19064285,83317.75538407,,,,,,,
2016-03-21,413.96644535,409.43545103,413.86937646,56604.23534016,,,,,11.9861644,10.10896,11.83555115,69810.99510971,3.20245066,3.17289859,3.19349959,75913.57892328,2051.6001,17623.8691,4808.8701,59.7473,17.8221,44.4124,42.3748
2016-03-22,421.63118878,413.89113293,419.03015996,64585.90563143,,,,,12.15728205,11.01433731,11.27759963,61223.60759886,3.23034833,3.1941874,3.21895477,88448.97683538,2049.8,17582.5703,4821.6602,59.4168,17.7671,44.1988,42.3845
2016-03-23,420.60025293,418.59335745,419.27395253,54258.19878343,,,,,12.47124614,11.03145175,12.41681437,52740.07986376,3.25846089,3.20252193,3.22882917,109648.15339988,2036.71,17502.5898,4768.8599,58.1136,17.6336,43.655,42.1423
2016-03-24,422.24781617,416.89660367,416.92684887,53011.09980941,,,,,12.47735867,10.84688064,11.16187409,62821.51486605,3.2407085,3.1993382,3.20882227,93591.14066238,2035.9399,17515.7305,4773.5,58.3969,17.5236,43.8784,42.2586
2016-03-25,424.66999505,416.11265917,418.14774481,47204.43286024,,,,,11.37083219,10.52707693,10.63614304,38428.1069157,3.22747075,3.19666566,3.21849075,106956.12866448,,,,,,,
2016-03-26,423.96800868,416.86353314,418.32532983,39478.49842361,,,,,11.26092443,10.6145757,10.94885614,23618.58223208,3.22796401,3.20583071,3.21541681,72249.23195226,,,,,,,
2016-03-27,428.11757343,418.39464359,426.10113068,74836.19884641,,,,,11.04549522,10.13838437,10.34346438,42516.59394267,3.30776151,3.20472231,3.27770381,177224.42293262,,,,,,,
2016-03-28,426.24469584,422.66262173,423.9966488,58718.80078099,,,,,11.79782956,10.34717556,11.60906704,60244.89559662,3.2827528,3.24542746,3.24935314,117925.73384433,2037.05,17535.3906,4766.79,58.0853,17.5786,44.2085,42.152
2016-03-29,426.43991401,412.52213251,416.85311146,86717.38918186,,,,,11.83409064,11.27593689,11.61984212,36478.69583378,3.26544184,3.17379978,3.21884919,129850.07132634,2055.01,17633.1094,4846.6201,58.3591,17.61,44.8008,42.8108
2016-03-30,416.96918378,412.27105176,414.17258899,58699.91059985,,,,,12.11686705,11.3371343,11.88241444,52589.84708741,3.22458108,3.18937661,3.21790833,95297.38049524,2063.95,17716.6602,4869.29,58.4717,17.7121,44.8979,43.0627
2016-03-31,418.50946887,414.52560799,417.18115257,57898.31599135,,,,,12.04665446,11.34368868,11.37209669,39560.76138973,3.24666745,3.21195126,3.24051493,112688.69359914,2059.74,17685.0898,4869.8501,58.4441,17.6728,44.8396,42.9755
2016-04-01,418.14540072,416.45624978,417.93914033,51307.64649024,,,,,11.85726934,11.33131527,11.62549571,19521.05144288,3.24425488,3.21208922,3.23427728,103262.91933783,2072.78,17792.75,4914.54,57.6603,17.8299,44.7814,43.3049
2016-04-02,422.575781,418.45161781,420.2814635,42416.14374398,,,,,11.6666121,11.39926851,11.56402719,9228.76362671,3.26529677,3.22967451,3.25021312,85395.11948556,,,,,,,
2016-04-03,421.96193829,419.38392659,420.64712077,35600.27508681,,,,,11.65834995,11.461354,11.59128473,11364.97494259,3.26215095,3.23364545,3.24112733,82340.51374148,,,,,,,
2016-04-04,421.79845318,418.38995161,420.94956749,48288.41472599,,,,,11.63052458,10.96413779,11.14743906,31954.577388,3.25666784,3.21277691,3.23933102,73203.81794167,2066.1299,17737.0,4891.7998,57.2346,17.7435,44.1988,43.1402
2016-04-05,425.19087054,420.87791727,423.86656345,52955.11114789,,,,,11.33822883,10.11862749,10.43974879,78117.92982422,3.26147017,3.2291019,3.23888559,62804.60472538,2045.17,17603.3203,4843.9302,56.8482,17.4922,43.7133,42.7236
2016-04-06,425.1519149,423.01428174,423.73690062,48335.04739294,,,,,11.01893804,10.2544689,10.65552161,30863.84017038,3.25145724,3.23315351,3.23978872,68257.41215983,2066.6599,17716.0508,4920.7202,58.0758,17.5864,44.0434,43.1402
2016-04-07,424.23776921,421.50695385,422.44243197,54695.34044208,,,,,10.73671611,10.25350706,10.27812266,46717.52859773,3.24293686,3.20969972,3.22834818,71126.17287965,2041.91,17541.9609,4848.3701,57.7359,17.2565,42.82,42.5202
2016-04-08,425.86387209,418.95463414,419.4147929,63283.11699507,,,,,10.47897992,9.57529131,9.74848715,32850.25119324,3.23969569,3.19679511,3.21213315,98498.00770933,2047.6,17576.9609,4850.6899,58.8974,17.3194,42.587,42.5202
2016-04-09,420.52538228,415.02964473,419.58180096,41763.23551794,,,,,10.10412213,9.0302532,9.05698201,57688.94523015,3.21270663,3.17678967,3.21073782,73505.18790761,,,,,,,
2016-04-10,423.49705251,419.71690388,421.75687808,34637.89916078,,,,,9.19544872,7.58199725,8.81268762,183931.15442357,3.24887255,3.20178267,3.21672832,141572.5025598,,,,,,,
2016-04-11,423.99711821,420.87406281,423.96967656,51816.86395194,,,,,8.87197205,8.0078939,8.68883473,54545.17652377,3.22602369,3.19914038,3.22523796,60500.12255807,2041.99,17556.4102,4833.3999,58.6519,17.3901,42.2277,42.4039
